,corn,olives,mushrooms,spinach,pineapple,artichoke,chilli,pepper,onion,mozzarella,egg,pepperoni,beef,chicken,bacon,vegan,vegetarian,meaty
1246,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1247,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True
1248,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False
1249,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,False,False,True
1250,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True
1251,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,True
1252,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True
1253,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True
1254,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1255,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True
1256,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1257,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True
1258,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True
1259,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False
1260,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True
1261,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True
1262,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,True
1263,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True
1264,False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True
1265,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True
1266,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True
1267,False,False,False,False,True,False,False,True,True,False,True,True,True,False,True,False,False,True
1268,False,True,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,True
1269,False,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,True
1270,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,True
1271,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True
1272,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True
1273,True,False,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,True
1274,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1275,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True
1276,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True
1277,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True
1278,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True
1279,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
1280,False,False,True,False,False,True,True,False,False,False,True,True,False,True,True,False,False,True
1281,False,False,True,False,False,False,True,True,False,True,True,True,False,False,True,False,False,True
1282,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1283,False,False,False,False,True,False,True,True,False,True,True,True,True,False,True,False,False,True
1284,False,False,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False,True
1285,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
1286,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
1287,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
1288,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True
1289,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True
1290,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
1291,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
1292,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True
1293,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,True
1294,False,True,False,False,False,False,True,False,True,True,True,True,True,False,True,False,False,True
1295,True,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,True
1296,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True
1297,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
1298,False,False,False,False,True,True,False,False,False,True,False,False,True,True,True,False,False,True
1299,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True
1300,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1301,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True
1302,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,True
1303,False,False,False,True,False,False,False,False,True,True,True,True,False,True,True,False,False,True
1304,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True
1305,False,False,True,False,False,False,True,False,False,False,True,True,True,False,True,False,False,True
1306,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True
1307,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True
1308,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True
1309,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
1310,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
1311,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True
