,day,minute,hour,second,type
16212,Tuesday,49,12,1,traffic
16213,Tuesday,49,12,17,traffic
16214,Tuesday,49,12,46,traffic
16215,Tuesday,50,12,7,traffic
16216,Tuesday,50,12,10,traffic
16217,Tuesday,50,12,38,traffic
16218,Tuesday,50,12,59,traffic
16219,Tuesday,51,12,7,traffic
16220,Tuesday,51,12,20,traffic
16221,Tuesday,51,12,34,traffic
16222,Tuesday,52,12,0,traffic
16223,Tuesday,52,12,3,traffic
16224,Tuesday,52,12,5,traffic
16225,Tuesday,52,12,34,traffic
16226,Tuesday,52,12,35,traffic
16227,Tuesday,52,12,49,traffic
16228,Tuesday,53,12,7,traffic
16229,Tuesday,53,12,29,traffic
16230,Tuesday,53,12,32,traffic
16231,Tuesday,53,12,58,traffic
16232,Tuesday,54,12,12,traffic
16233,Tuesday,54,12,22,traffic
16235,Tuesday,54,12,25,traffic
16236,Tuesday,54,12,49,traffic
16237,Tuesday,54,12,53,traffic
16238,Tuesday,54,12,55,traffic
16239,Tuesday,55,12,16,traffic
16240,Tuesday,55,12,36,traffic
16241,Tuesday,56,12,3,traffic
16242,Tuesday,56,12,30,traffic
16243,Tuesday,56,12,38,traffic
16244,Tuesday,56,12,52,traffic
16245,Tuesday,56,12,58,traffic
16246,Tuesday,57,12,11,traffic
16247,Tuesday,57,12,39,traffic
16248,Tuesday,57,12,54,traffic
16249,Tuesday,58,12,9,traffic
16251,Tuesday,58,12,12,traffic
16252,Tuesday,58,12,27,traffic
16253,Tuesday,58,12,46,traffic
16254,Tuesday,58,12,50,traffic
16255,Tuesday,59,12,1,traffic
16256,Tuesday,59,12,27,traffic
16257,Tuesday,59,12,56,traffic
16258,Tuesday,0,13,23,traffic
16259,Tuesday,0,13,40,traffic
16260,Tuesday,0,13,49,traffic
16261,Tuesday,0,13,50,traffic
16262,Tuesday,0,13,51,traffic
16263,Tuesday,1,13,12,traffic
16264,Tuesday,1,13,38,traffic
16265,Tuesday,1,13,58,traffic
16266,Tuesday,2,13,13,traffic
16267,Tuesday,2,13,16,traffic
16268,Tuesday,2,13,20,traffic
16269,Tuesday,2,13,21,traffic
16270,Tuesday,2,13,32,traffic
16271,Tuesday,2,13,48,traffic
16272,Tuesday,2,13,53,traffic
16273,Tuesday,3,13,3,traffic
16274,Tuesday,3,13,5,traffic
16275,Tuesday,3,13,34,traffic
16276,Tuesday,3,13,54,traffic
16278,Tuesday,4,13,4,traffic
16279,Tuesday,4,13,30,traffic
16280,Tuesday,4,13,58,traffic
16281,Tuesday,5,13,9,traffic
16282,Tuesday,5,13,19,traffic
16283,Tuesday,5,13,45,traffic
16284,Tuesday,5,13,51,traffic
16285,Tuesday,6,13,0,traffic
16286,Tuesday,6,13,25,traffic
16287,Tuesday,6,13,41,traffic
16288,Tuesday,6,13,42,traffic
16289,Tuesday,7,13,4,traffic
16290,Tuesday,7,13,18,traffic
16291,Tuesday,7,13,40,traffic
16292,Tuesday,7,13,54,traffic
16293,Tuesday,8,13,15,traffic
16294,Tuesday,8,13,36,traffic
16295,Tuesday,8,13,51,traffic
16296,Tuesday,8,13,55,traffic
16297,Tuesday,9,13,20,traffic
16298,Tuesday,9,13,24,traffic
16299,Tuesday,9,13,32,traffic
16300,Tuesday,9,13,44,traffic
16301,Tuesday,10,13,9,traffic
16302,Tuesday,10,13,27,traffic
16303,Tuesday,10,13,30,traffic
16304,Tuesday,10,13,57,traffic
16305,Tuesday,11,13,4,traffic
16306,Tuesday,11,13,14,traffic
16307,Tuesday,11,13,20,traffic
16308,Tuesday,11,13,49,traffic
16309,Tuesday,12,13,4,traffic
16310,Tuesday,12,13,30,traffic
16311,Tuesday,12,13,42,traffic
16312,Tuesday,13,13,5,traffic
16313,Tuesday,13,13,21,traffic
16314,Tuesday,13,13,32,traffic
16315,Tuesday,13,13,43,traffic
16316,Tuesday,13,13,57,traffic
16317,Tuesday,13,13,59,traffic
16318,Tuesday,14,13,26,traffic
16319,Tuesday,14,13,46,traffic
16320,Tuesday,15,13,10,traffic
16321,Tuesday,15,13,34,traffic
16322,Tuesday,15,13,57,traffic
16323,Tuesday,16,13,2,traffic
16324,Tuesday,16,13,8,traffic
16325,Tuesday,16,13,23,traffic
16326,Tuesday,16,13,49,traffic
16327,Tuesday,16,13,57,traffic
16328,Tuesday,17,13,19,traffic
16329,Tuesday,17,13,24,traffic
16330,Tuesday,17,13,49,traffic
16331,Tuesday,18,13,1,traffic
16332,Tuesday,18,13,22,traffic
16333,Tuesday,18,13,27,traffic
16334,Tuesday,18,13,28,traffic
16335,Tuesday,18,13,32,traffic
16336,Tuesday,18,13,55,traffic
16337,Tuesday,19,13,14,traffic
16338,Tuesday,19,13,18,traffic
16339,Tuesday,19,13,24,traffic
16340,Tuesday,19,13,37,traffic
16341,Tuesday,19,13,53,traffic
16342,Tuesday,19,13,58,traffic
16343,Tuesday,20,13,17,traffic
16344,Tuesday,20,13,22,traffic
16345,Tuesday,20,13,27,traffic
16346,Tuesday,20,13,31,traffic
16347,Tuesday,20,13,36,traffic
16348,Tuesday,21,13,0,traffic
16349,Tuesday,21,13,29,traffic
16350,Tuesday,21,13,53,traffic
16351,Tuesday,22,13,1,traffic
16352,Tuesday,22,13,3,traffic
16353,Tuesday,22,13,29,traffic
16354,Tuesday,22,13,50,traffic
16355,Tuesday,23,13,4,traffic
16356,Tuesday,23,13,15,traffic
16357,Tuesday,23,13,18,traffic
16358,Tuesday,23,13,25,traffic
16359,Tuesday,23,13,50,traffic
16360,Tuesday,24,13,19,traffic
16361,Tuesday,24,13,37,traffic
16362,Tuesday,25,13,0,traffic
16363,Tuesday,25,13,22,traffic
16364,Tuesday,25,13,41,traffic
16365,Tuesday,26,13,1,traffic
16366,Tuesday,26,13,19,traffic
16367,Tuesday,26,13,48,traffic
16368,Tuesday,27,13,5,traffic
16369,Tuesday,27,13,27,traffic
16370,Tuesday,27,13,40,traffic
16371,Tuesday,28,13,0,traffic
16372,Tuesday,28,13,9,traffic
16373,Tuesday,28,13,23,traffic
16374,Tuesday,28,13,26,traffic
16375,Tuesday,28,13,50,traffic
16376,Tuesday,29,13,4,traffic
16377,Tuesday,29,13,18,traffic
16378,Tuesday,29,13,39,traffic
16379,Tuesday,29,13,50,traffic
16380,Tuesday,30,13,9,traffic
16381,Tuesday,30,13,14,traffic
16382,Tuesday,30,13,42,traffic
16383,Tuesday,31,13,11,traffic
16384,Tuesday,31,13,18,traffic
16385,Tuesday,31,13,45,traffic
16386,Tuesday,32,13,5,traffic
16387,Tuesday,32,13,32,traffic
16388,Tuesday,32,13,45,traffic
16389,Tuesday,32,13,51,traffic
16390,Tuesday,32,13,57,traffic
16391,Tuesday,33,13,17,traffic
16392,Tuesday,33,13,42,traffic
16393,Tuesday,33,13,44,traffic
16394,Tuesday,34,13,9,traffic
16395,Tuesday,34,13,30,traffic
16396,Tuesday,34,13,43,traffic
16397,Tuesday,34,13,49,traffic
16398,Tuesday,35,13,4,traffic
16399,Tuesday,35,13,7,traffic
16400,Tuesday,35,13,9,traffic
16401,Tuesday,35,13,34,traffic
16402,Tuesday,35,13,56,traffic
16403,Tuesday,36,13,19,traffic
16404,Tuesday,36,13,39,traffic
16405,Tuesday,37,13,4,traffic
16406,Tuesday,37,13,19,traffic
16407,Tuesday,37,13,32,traffic
16408,Tuesday,37,13,43,traffic
16410,Tuesday,38,13,12,traffic
16411,Tuesday,38,13,40,traffic
16412,Tuesday,38,13,42,traffic
16413,Tuesday,38,13,56,traffic
16414,Tuesday,39,13,7,traffic
16415,Tuesday,39,13,34,traffic
16416,Tuesday,39,13,37,traffic
16417,Tuesday,40,13,6,traffic
16418,Tuesday,40,13,15,traffic
16419,Tuesday,40,13,35,traffic
16420,Tuesday,40,13,58,traffic
16421,Tuesday,41,13,24,traffic
16422,Tuesday,41,13,28,traffic
16423,Tuesday,41,13,38,traffic
16424,Tuesday,42,13,5,traffic
16425,Tuesday,42,13,10,traffic
16426,Tuesday,42,13,21,traffic
16427,Tuesday,42,13,48,traffic
16428,Tuesday,43,13,13,traffic
16430,Tuesday,43,13,15,traffic
16431,Tuesday,43,13,24,traffic
16432,Tuesday,43,13,37,traffic
16433,Tuesday,44,13,2,traffic
16434,Tuesday,44,13,19,traffic
16435,Tuesday,44,13,48,traffic
16436,Tuesday,44,13,53,traffic
16437,Tuesday,45,13,14,traffic
16438,Tuesday,45,13,43,traffic
16439,Tuesday,45,13,50,traffic
16440,Tuesday,46,13,14,traffic
16441,Tuesday,46,13,24,traffic
16442,Tuesday,46,13,53,traffic
16443,Tuesday,47,13,17,traffic
16444,Tuesday,47,13,34,traffic
16445,Tuesday,47,13,45,traffic
16446,Tuesday,48,13,10,traffic
16447,Tuesday,48,13,26,traffic
16448,Tuesday,48,13,54,traffic
16449,Tuesday,49,13,4,traffic
16450,Tuesday,49,13,26,traffic
16451,Tuesday,49,13,43,traffic
16452,Tuesday,49,13,48,traffic
16453,Tuesday,49,13,50,traffic
16454,Tuesday,50,13,4,traffic
16455,Tuesday,50,13,5,traffic
16456,Tuesday,50,13,33,traffic
16457,Tuesday,50,13,49,traffic
16458,Tuesday,51,13,7,traffic
16460,Tuesday,51,13,20,traffic
16461,Tuesday,51,13,27,traffic
16462,Tuesday,51,13,35,traffic
16463,Tuesday,51,13,45,traffic
16464,Tuesday,51,13,56,traffic
16465,Tuesday,52,13,18,traffic
16466,Tuesday,52,13,46,traffic
16467,Tuesday,52,13,59,traffic
16468,Tuesday,53,13,23,traffic
16469,Tuesday,53,13,26,traffic
16470,Tuesday,53,13,52,traffic
16471,Tuesday,54,13,3,traffic
16472,Tuesday,54,13,7,traffic
16473,Tuesday,54,13,28,traffic
16474,Tuesday,54,13,51,traffic
16475,Tuesday,55,13,7,traffic
16476,Tuesday,55,13,10,traffic
16477,Tuesday,55,13,27,traffic
16478,Tuesday,55,13,34,traffic
16479,Tuesday,55,13,43,traffic
16480,Tuesday,55,13,49,traffic
16481,Tuesday,56,13,16,traffic
16482,Tuesday,56,13,34,traffic
16483,Tuesday,56,13,35,traffic
16484,Tuesday,57,13,3,traffic
16485,Tuesday,57,13,29,traffic
16486,Tuesday,57,13,33,traffic
16487,Tuesday,57,13,39,traffic
16488,Tuesday,57,13,57,traffic
16489,Tuesday,58,13,1,traffic
16490,Tuesday,58,13,14,traffic
16491,Tuesday,58,13,31,traffic
16492,Tuesday,58,13,48,traffic
16493,Tuesday,59,13,0,traffic
16494,Tuesday,59,13,16,traffic
16495,Tuesday,59,13,27,traffic
16496,Tuesday,59,13,45,traffic
16497,Tuesday,0,12,12,traffic
16498,Tuesday,0,12,23,traffic
16499,Tuesday,0,12,34,traffic
16500,Tuesday,0,12,41,traffic
16501,Tuesday,1,12,2,traffic
16502,Tuesday,1,12,18,traffic
16503,Tuesday,1,12,25,traffic
16504,Tuesday,1,12,52,traffic
16505,Tuesday,2,12,5,traffic
16506,Tuesday,2,12,7,traffic
16507,Tuesday,2,12,16,traffic
16508,Tuesday,2,12,42,traffic
16510,Tuesday,3,12,19,traffic
16511,Tuesday,3,12,23,traffic
16512,Tuesday,3,12,28,traffic
16513,Tuesday,3,12,55,traffic
16514,Tuesday,4,12,18,traffic
16515,Tuesday,4,12,47,traffic
16517,Tuesday,5,12,10,traffic
16518,Tuesday,5,12,31,traffic
16519,Tuesday,5,12,58,traffic
16521,Tuesday,6,12,24,traffic
16522,Tuesday,6,12,36,traffic
16523,Tuesday,6,12,43,traffic
16524,Tuesday,7,12,10,traffic
16525,Tuesday,7,12,26,traffic
16526,Tuesday,7,12,27,traffic
16527,Tuesday,7,12,52,traffic
16528,Tuesday,8,12,12,traffic
16529,Tuesday,8,12,30,traffic
16530,Tuesday,8,12,51,traffic
16531,Tuesday,9,12,3,traffic
16532,Tuesday,9,12,13,traffic
16533,Tuesday,9,12,25,traffic
16534,Tuesday,9,12,39,traffic
16535,Tuesday,10,12,0,traffic
16536,Tuesday,10,12,1,traffic
16537,Tuesday,10,12,19,traffic
16538,Tuesday,10,12,34,traffic
16539,Tuesday,10,12,49,traffic
16540,Tuesday,11,12,14,traffic
16541,Tuesday,11,12,37,traffic
16542,Tuesday,11,12,51,traffic
16543,Tuesday,12,12,19,traffic
16544,Tuesday,12,12,43,traffic
16545,Tuesday,12,12,53,traffic
16546,Tuesday,13,12,15,traffic
16547,Tuesday,13,12,23,traffic
16548,Tuesday,13,12,51,traffic
16549,Tuesday,13,12,52,traffic
16550,Tuesday,14,12,4,traffic
16551,Tuesday,14,12,17,traffic
16552,Tuesday,14,12,42,traffic
16553,Tuesday,15,12,4,traffic
16554,Tuesday,15,12,15,traffic
16556,Tuesday,15,12,43,traffic
16557,Tuesday,15,12,44,traffic
16558,Tuesday,15,12,49,traffic
16559,Tuesday,16,12,4,traffic
16560,Tuesday,16,12,9,traffic
16561,Tuesday,16,12,37,traffic
16562,Tuesday,16,12,51,traffic
16564,Tuesday,17,12,17,traffic
16565,Tuesday,17,12,28,traffic
16566,Tuesday,17,12,31,traffic
16567,Tuesday,17,12,54,traffic
16568,Tuesday,18,12,18,traffic
16569,Tuesday,18,12,19,traffic
16570,Tuesday,18,12,26,traffic
16571,Tuesday,18,12,46,traffic
16572,Tuesday,18,12,47,traffic
16573,Tuesday,18,12,51,traffic
16574,Tuesday,19,12,4,traffic
16575,Tuesday,19,12,17,traffic
16576,Tuesday,19,12,38,traffic
16577,Tuesday,19,12,39,traffic
16578,Tuesday,20,12,5,traffic
16579,Tuesday,20,12,26,traffic
16580,Tuesday,20,12,52,traffic
16581,Tuesday,20,12,59,traffic
16582,Tuesday,21,12,21,traffic
16583,Tuesday,21,12,46,traffic
16584,Tuesday,22,12,13,traffic
16586,Tuesday,22,12,19,traffic
16587,Tuesday,22,12,36,traffic
16588,Tuesday,23,12,1,traffic
16589,Tuesday,23,12,14,traffic
16590,Tuesday,23,12,18,traffic
16591,Tuesday,23,12,33,traffic
16592,Tuesday,24,12,2,traffic
16593,Tuesday,24,12,29,traffic
16594,Tuesday,24,12,54,traffic
16596,Tuesday,25,12,15,traffic
16597,Tuesday,25,12,26,traffic
16598,Tuesday,25,12,39,traffic
16599,Tuesday,25,12,50,traffic
16600,Tuesday,26,12,17,traffic
16601,Tuesday,26,12,41,traffic
16602,Tuesday,26,12,51,traffic
16603,Tuesday,26,12,59,traffic
16604,Tuesday,27,12,23,traffic
16605,Tuesday,27,12,42,traffic
16606,Tuesday,27,12,52,traffic
16607,Tuesday,27,12,59,traffic
16608,Tuesday,28,12,19,traffic
16609,Tuesday,28,12,23,traffic
16610,Tuesday,28,12,52,traffic
16611,Tuesday,29,12,7,traffic
16612,Tuesday,29,12,22,traffic
16613,Tuesday,29,12,28,traffic
16614,Tuesday,29,12,33,traffic
16615,Tuesday,29,12,37,traffic
16616,Tuesday,29,12,43,traffic
16618,Tuesday,30,12,27,traffic
16620,Tuesday,30,12,56,traffic
16621,Tuesday,30,12,59,traffic
16623,Tuesday,31,12,20,traffic
16624,Tuesday,31,12,31,traffic
16625,Tuesday,31,12,57,traffic
16626,Tuesday,32,12,0,traffic
16628,Tuesday,32,12,8,traffic
16629,Tuesday,32,12,16,traffic
16631,Tuesday,32,12,43,traffic
16632,Tuesday,32,12,54,traffic
16633,Tuesday,33,12,11,traffic
16634,Tuesday,33,12,27,traffic
16635,Tuesday,33,12,54,traffic
16636,Tuesday,34,12,0,traffic
16637,Tuesday,34,12,24,traffic
16638,Tuesday,34,12,29,traffic
16639,Tuesday,34,12,36,traffic
16640,Tuesday,35,12,0,traffic
16641,Tuesday,35,12,26,traffic
16642,Tuesday,35,12,54,traffic
16643,Tuesday,36,12,23,traffic
16644,Tuesday,36,12,42,traffic
16646,Tuesday,37,12,10,traffic
16648,Tuesday,37,12,49,traffic
16649,Tuesday,38,12,6,traffic
16650,Tuesday,38,12,19,traffic
16651,Tuesday,38,12,34,traffic
16652,Tuesday,38,12,43,traffic
16653,Tuesday,39,12,5,traffic
16654,Tuesday,39,12,31,traffic
16655,Tuesday,40,12,0,traffic
16656,Tuesday,40,12,12,traffic
16657,Tuesday,40,12,19,traffic
16658,Tuesday,40,12,35,traffic
16659,Tuesday,40,12,40,traffic
16660,Tuesday,40,12,54,traffic
16662,Tuesday,41,12,42,traffic
16663,Tuesday,41,12,55,traffic
16664,Tuesday,42,12,9,traffic
16665,Tuesday,42,12,33,traffic
16666,Tuesday,43,12,1,traffic
16667,Tuesday,43,12,27,traffic
16668,Tuesday,43,12,41,traffic
16669,Tuesday,43,12,58,traffic
16670,Tuesday,44,12,15,traffic
16671,Tuesday,44,12,39,traffic
16672,Tuesday,44,12,44,traffic
16673,Tuesday,45,12,7,traffic
16674,Tuesday,45,12,36,traffic
16676,Tuesday,45,12,48,traffic
16677,Tuesday,46,12,3,traffic
16678,Tuesday,46,12,25,traffic
16679,Tuesday,46,12,53,traffic
16680,Tuesday,47,12,9,traffic
16681,Tuesday,47,12,31,traffic
16682,Tuesday,47,12,59,traffic
16683,Tuesday,48,12,16,traffic
16684,Tuesday,48,12,45,traffic
16685,Tuesday,49,12,0,traffic
16686,Tuesday,49,12,5,traffic
16687,Tuesday,49,12,16,traffic
16688,Tuesday,49,12,25,traffic
16689,Tuesday,49,12,32,traffic
16690,Tuesday,49,12,44,traffic
16691,Tuesday,50,12,11,traffic
16692,Tuesday,50,12,17,traffic
16693,Tuesday,50,12,37,traffic
16695,Tuesday,50,12,46,traffic
16696,Tuesday,50,12,58,traffic
16697,Tuesday,51,12,21,traffic
16698,Tuesday,51,12,50,traffic
16699,Tuesday,52,12,1,traffic
16700,Tuesday,52,12,29,traffic
16701,Tuesday,52,12,53,traffic
16702,Tuesday,53,12,9,traffic
16703,Tuesday,53,12,27,traffic
16704,Tuesday,53,12,45,traffic
16705,Tuesday,54,12,10,traffic
16706,Tuesday,54,12,35,traffic
16707,Tuesday,54,12,59,traffic
16708,Tuesday,55,12,12,traffic
16710,Tuesday,56,12,4,traffic
16711,Tuesday,56,12,5,traffic
16712,Tuesday,56,12,24,traffic
16713,Tuesday,56,12,48,traffic
16714,Tuesday,57,12,16,traffic
16715,Tuesday,57,12,33,traffic
16716,Tuesday,57,12,40,traffic
16717,Tuesday,57,12,55,traffic
16718,Tuesday,58,12,0,traffic
16719,Tuesday,58,12,10,traffic
16720,Tuesday,58,12,15,traffic
16721,Tuesday,58,12,35,traffic
16722,Tuesday,58,12,38,traffic
16723,Tuesday,58,12,57,traffic
16724,Tuesday,59,12,19,traffic
16725,Tuesday,59,12,32,traffic
16726,Tuesday,59,12,53,traffic
16727,Tuesday,0,13,22,traffic
16728,Tuesday,0,13,41,traffic
16729,Tuesday,0,13,43,traffic
16730,Tuesday,0,13,47,traffic
16731,Tuesday,0,13,56,traffic
16732,Tuesday,1,13,20,traffic
16733,Tuesday,1,13,45,traffic
16734,Tuesday,2,13,6,traffic
16735,Tuesday,2,13,17,traffic
16738,Tuesday,2,13,22,traffic
16739,Tuesday,2,13,26,traffic
16740,Tuesday,2,13,42,traffic
16741,Tuesday,3,13,2,traffic
16742,Tuesday,3,13,23,traffic
16743,Tuesday,3,13,29,traffic
16744,Tuesday,3,13,47,traffic
16747,Tuesday,4,13,22,traffic
16748,Tuesday,4,13,51,traffic
16749,Tuesday,5,13,14,traffic
16750,Tuesday,5,13,42,traffic
16751,Tuesday,5,13,43,traffic
16752,Tuesday,5,13,47,traffic
16753,Tuesday,6,13,12,traffic
16754,Tuesday,6,13,21,traffic
16755,Tuesday,6,13,34,traffic
16757,Tuesday,7,13,0,traffic
16758,Tuesday,7,13,3,traffic
16759,Tuesday,7,13,12,traffic
16760,Tuesday,7,13,23,traffic
16761,Tuesday,7,13,44,traffic
16762,Tuesday,8,13,1,traffic
16764,Tuesday,8,13,17,traffic
16765,Tuesday,8,13,45,traffic
16766,Tuesday,9,13,10,traffic
16767,Tuesday,9,13,29,traffic
16768,Tuesday,9,13,40,traffic
16769,Tuesday,9,13,52,traffic
16770,Tuesday,9,13,58,traffic
16771,Tuesday,10,13,21,traffic
16772,Tuesday,10,13,43,traffic
16773,Tuesday,11,13,10,traffic
16774,Tuesday,11,13,18,traffic
16775,Tuesday,11,13,26,traffic
16776,Tuesday,11,13,33,traffic
16777,Tuesday,11,13,38,traffic
16778,Tuesday,11,13,52,traffic
16779,Tuesday,11,13,53,traffic
16780,Tuesday,12,13,14,traffic
16781,Tuesday,12,13,41,traffic
16782,Tuesday,13,13,8,traffic
16783,Tuesday,13,13,11,traffic
16784,Tuesday,13,13,33,traffic
16785,Tuesday,13,13,38,traffic
16786,Tuesday,14,13,3,traffic
16787,Tuesday,14,13,30,traffic
16788,Tuesday,14,13,47,traffic
16789,Tuesday,15,13,15,traffic
16790,Tuesday,15,13,31,traffic
16791,Tuesday,15,13,56,traffic
16793,Tuesday,16,13,20,traffic
16795,Tuesday,16,13,38,traffic
16796,Tuesday,17,13,7,traffic
16797,Tuesday,17,13,14,traffic
16798,Tuesday,17,13,33,traffic
16799,Tuesday,17,13,43,traffic
16800,Tuesday,17,13,44,traffic
16801,Tuesday,18,13,8,traffic
16803,Tuesday,18,13,9,traffic
16804,Tuesday,18,13,13,traffic
16805,Tuesday,18,13,30,traffic
16806,Tuesday,18,13,38,traffic
16807,Tuesday,19,13,7,traffic
16808,Tuesday,19,13,27,traffic
16809,Tuesday,19,13,32,traffic
16810,Tuesday,19,13,49,traffic
16811,Tuesday,19,13,54,traffic
16813,Tuesday,19,13,59,traffic
16814,Tuesday,20,13,20,traffic
16815,Tuesday,20,13,35,traffic
16816,Tuesday,20,13,38,traffic
16817,Tuesday,21,13,1,traffic
16818,Tuesday,21,13,3,traffic
16819,Tuesday,21,13,31,traffic
16820,Tuesday,21,13,44,traffic
16822,Tuesday,21,13,49,traffic
16823,Tuesday,22,13,4,traffic
16824,Tuesday,22,13,14,traffic
16825,Tuesday,22,13,36,traffic
16826,Tuesday,23,13,2,traffic
16827,Tuesday,23,13,8,traffic
16828,Tuesday,23,13,36,traffic
16830,Tuesday,23,13,55,traffic
16831,Tuesday,24,13,0,traffic
16832,Tuesday,24,13,26,traffic
16833,Tuesday,24,13,53,traffic
16834,Tuesday,25,13,18,traffic
16835,Tuesday,25,13,20,traffic
16836,Tuesday,25,13,43,traffic
16837,Tuesday,26,13,4,traffic
16838,Tuesday,26,13,14,traffic
16839,Tuesday,26,13,34,traffic
16840,Tuesday,26,13,45,traffic
16841,Tuesday,26,13,52,traffic
16842,Tuesday,26,13,59,traffic
16843,Tuesday,27,13,2,traffic
16844,Tuesday,27,13,21,traffic
16845,Tuesday,27,13,41,traffic
16846,Tuesday,27,13,51,traffic
16847,Tuesday,28,13,18,traffic
16848,Tuesday,28,13,24,traffic
16849,Tuesday,28,13,44,traffic
16850,Tuesday,28,13,51,traffic
16851,Tuesday,29,13,15,traffic
16852,Tuesday,29,13,37,traffic
16853,Tuesday,29,13,51,traffic
16854,Tuesday,30,13,13,traffic
16855,Tuesday,30,13,32,traffic
16856,Tuesday,30,13,40,traffic
16857,Tuesday,30,13,46,traffic
16858,Tuesday,31,13,6,traffic
16859,Tuesday,31,13,22,traffic
16860,Tuesday,31,13,33,traffic
16861,Tuesday,31,13,55,traffic
16862,Tuesday,32,13,21,traffic
16863,Tuesday,32,13,42,traffic
16864,Tuesday,32,13,58,traffic
16865,Tuesday,33,13,23,traffic
16866,Tuesday,33,13,38,traffic
16867,Tuesday,34,13,0,traffic
16868,Tuesday,34,13,28,traffic
16869,Tuesday,34,13,29,traffic
16871,Tuesday,35,13,10,traffic
16872,Tuesday,35,13,16,traffic
16873,Tuesday,35,13,28,traffic
16874,Tuesday,35,13,54,traffic
16875,Tuesday,36,13,7,traffic
16876,Tuesday,36,13,21,traffic
16877,Tuesday,36,13,44,traffic
16878,Tuesday,37,13,12,traffic
16879,Tuesday,37,13,14,traffic
16880,Tuesday,37,13,33,traffic
16881,Tuesday,37,13,56,traffic
16882,Tuesday,38,13,11,traffic
16883,Tuesday,38,13,21,traffic
16884,Tuesday,38,13,26,traffic
16885,Tuesday,38,13,27,traffic
16887,Tuesday,39,13,14,traffic
16891,Tuesday,39,13,50,traffic
16892,Tuesday,40,13,14,traffic
16893,Tuesday,40,13,34,traffic
16894,Tuesday,40,13,56,traffic
16895,Tuesday,41,13,8,traffic
16896,Tuesday,41,13,31,traffic
16897,Tuesday,41,13,36,traffic
16898,Tuesday,42,13,1,traffic
16899,Tuesday,42,13,30,traffic
16900,Tuesday,42,13,51,traffic
16901,Tuesday,43,13,8,traffic
16902,Tuesday,43,13,23,traffic
16903,Tuesday,43,13,45,traffic
16904,Tuesday,43,13,58,traffic
16906,Tuesday,44,13,16,traffic
16907,Tuesday,44,13,30,traffic
16909,Tuesday,45,13,2,traffic
16910,Tuesday,45,13,10,traffic
16911,Tuesday,45,13,17,traffic
16912,Tuesday,45,13,34,traffic
16913,Tuesday,45,13,39,traffic
16914,Tuesday,45,13,52,traffic
16915,Tuesday,46,13,13,traffic
16916,Tuesday,46,13,21,traffic
16917,Tuesday,46,13,35,traffic
16918,Tuesday,46,13,52,traffic
16919,Tuesday,47,13,3,traffic
16920,Tuesday,47,13,23,traffic
16921,Tuesday,47,13,28,traffic
16922,Tuesday,47,13,35,traffic
16923,Tuesday,48,13,0,traffic
16924,Tuesday,48,13,28,traffic
16925,Tuesday,48,13,56,traffic
16926,Tuesday,49,13,6,traffic
16927,Tuesday,49,13,29,traffic
16928,Tuesday,49,13,38,traffic
16929,Tuesday,49,13,58,traffic
16930,Tuesday,50,13,22,traffic
16931,Tuesday,50,13,37,traffic
16932,Tuesday,51,13,0,traffic
16934,Tuesday,51,13,37,traffic
16935,Tuesday,51,13,51,traffic
16937,Tuesday,52,13,23,traffic
16938,Tuesday,52,13,37,traffic
16939,Tuesday,52,13,39,traffic
16940,Tuesday,52,13,55,traffic
16941,Tuesday,53,13,17,traffic
16942,Tuesday,53,13,27,traffic
16943,Tuesday,53,13,38,traffic
16945,Tuesday,54,13,14,traffic
16947,Tuesday,54,13,55,traffic
16948,Tuesday,55,13,5,traffic
16949,Tuesday,55,13,20,traffic
16950,Tuesday,55,13,32,traffic
16951,Tuesday,55,13,36,traffic
16952,Tuesday,55,13,51,traffic
16953,Tuesday,56,13,6,traffic
16954,Tuesday,56,13,32,traffic
16955,Tuesday,56,13,51,traffic
16956,Tuesday,56,13,52,traffic
16957,Tuesday,57,13,21,traffic
16958,Tuesday,57,13,28,traffic
16959,Tuesday,57,13,37,traffic
16960,Tuesday,57,13,49,traffic
16961,Tuesday,58,13,2,traffic
16962,Tuesday,58,13,18,traffic
16963,Tuesday,58,13,39,traffic
16964,Tuesday,58,13,42,traffic
16965,Tuesday,59,13,11,traffic
16967,Tuesday,59,13,25,traffic
16968,Tuesday,59,13,50,traffic
16969,Tuesday,0,12,11,traffic
16970,Tuesday,0,12,22,traffic
16971,Tuesday,0,12,36,traffic
16972,Tuesday,0,12,48,traffic
16973,Tuesday,1,12,10,traffic
16974,Tuesday,1,12,30,traffic
16976,Tuesday,1,12,45,traffic
16977,Tuesday,1,12,46,traffic
16978,Tuesday,2,12,8,traffic
16979,Tuesday,2,12,17,traffic
16980,Tuesday,2,12,24,traffic
16981,Tuesday,2,12,48,traffic
16982,Tuesday,3,12,16,traffic
16983,Tuesday,3,12,31,traffic
16984,Tuesday,3,12,46,traffic
16985,Tuesday,3,12,47,traffic
16986,Tuesday,4,12,16,traffic
16987,Tuesday,4,12,36,traffic
16988,Tuesday,4,12,41,traffic
16989,Tuesday,5,12,6,traffic
16990,Tuesday,5,12,23,traffic
16991,Tuesday,5,12,40,traffic
16992,Tuesday,5,12,57,traffic
16993,Tuesday,6,12,1,traffic
16995,Tuesday,6,12,15,traffic
16996,Tuesday,6,12,37,traffic
16997,Tuesday,6,12,55,traffic
